Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	FixationPointX	FixationPointY	Average_pupil_diameter	Average_velocity	Peak_velocity	Saccade_amplitude	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	33	7337	7388	50				177.99	332.15				0.55124	0.51016
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	23	7388	8059	671	0.55124	0.51016	3.98736							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Whole	34	8059	8169	110				229.47	446.02	24.61	0.55124	0.51016	0.52807	0.93503
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	24	8169	8349	180	0.52807	0.93503	4.06084							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	35	8349	8480	130				264.31	500.71		0.52807	0.93503		
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	36	8490	8510	20				38.42	42.8				0.28957	0.59711
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	25	8510	8590	80	0.28957	0.59711	3.89055							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Whole	37	8590	8630	40				69.64	81.65	3.04	0.28957	0.59711	0.25693	0.62378
Recording 64	P06-D1	C	1	scenevideo	Fixation	Partial	26	8630	8780	150	0.25693	0.62378	4.02728							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	38	8790	8880	90				372.31	604.96				0.56296	0.47891
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	27	8880	9141	260	0.56296	0.47891	4.01179							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Whole	39	9141	9251	110				306.1	532.37	32.61	0.56296	0.47891	0.2771	0.5982
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	28	9251	9371	120	0.2771	0.5982	3.86098							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Whole	40	9371	9411	40				55.34	68.91	2.08	0.2771	0.5982	0.26068	0.61439
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	29	9411	9742	331	0.26068	0.61439	3.93							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	41	9742	9762	20				204.72	209.09		0.26068	0.61439		
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	42	9772	9782	10				30.61	30.61					
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	43	9792	9932	140				263.97	570.77				0.56741	0.4987
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	30	9932	10102	170	0.56741	0.4987	4.08354							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	44	10102	10183	80				125.59	343.65		0.56741	0.4987		
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	45	10233	10273	40				151.44	211.99				0.49849	0.44826
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	31	10273	10573	301	0.49849	0.44826	3.72082							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Whole	46	10573	10613	40				107.62	154.72	4.85	0.49849	0.44826	0.54039	0.44635
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	32	10613	10794	180	0.54039	0.44635	3.60522							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Whole	47	10794	10834	40				128.52	166.45	5.93	0.54039	0.44635	0.59045	0.43032
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	33	10834	11054	220	0.59045	0.43032	3.60437							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Whole	48	11054	11225	170				246.09	575.06	38.06	0.59045	0.43032	0.21908	0.53352
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	34	11225	11305	80	0.21908	0.53352	3.69614							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Whole	49	11305	11335	30				76.79	109.78	2.43	0.21908	0.53352	0.1934	0.53664
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	35	11335	11495	160	0.1934	0.53664	3.76249							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	50	11495	11595	100				383.1	797.05		0.1934	0.53664		
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	51	11605	11615	10				40.86	40.86				0.57832	0.51958
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	36	11615	12306	691	0.57832	0.51958	3.80627							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Whole	52	12306	12357	50				79.58	115.48	4.34	0.57832	0.51958	0.57214	0.45569
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	37	12357	12567	210	0.57214	0.45569	3.88137							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	53	12567	12587	20				47.86	50.29		0.57214	0.45569		
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	54	12597	12647	50				113.07	190.4				0.56027	0.5286
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	38	12647	12928	281	0.56027	0.5286	3.89997							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Whole	55	12928	12978	50				122.38	218.62	6.27	0.56027	0.5286	0.50618	0.52884
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	39	12978	13148	170	0.50618	0.52884	3.84112							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Whole	56	13148	13198	50				157.61	275.93	8.07	0.50618	0.52884	0.57137	0.48582
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	40	13198	13459	261	0.57137	0.48582	3.84399							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	57	13459	13479	20				220.34	225.26		0.57137	0.48582		
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	58	13489	13529	40				95.6	158.33				0.57219	0.46931
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	41	13529	13609	80	0.57219	0.46931	3.87467							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	59	13609	13709	100				184.05	312.14		0.57219	0.46931		
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	60	13729	13749	20				48.51	50.47					
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	61	13759	13789	30				53.43	64.37					
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	62	13829	13849	20				50.77	61.97				0.57182	0.43268
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	42	13849	13949	100	0.57182	0.43268	3.77528							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Whole	63	13949	13990	40				106.01	150.82	4.92	0.57182	0.43268	0.56314	0.50698
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	43	13990	14601	611	0.56314	0.50698	3.90863							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Whole	64	14601	14641	40				72.38	89.74	2.96	0.56314	0.50698	0.56166	0.46189
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	44	14641	14801	160	0.56166	0.46189	3.8841							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Whole	65	14801	14911	110				283.85	447.58	31.72	0.56166	0.46189	0.28771	0.6067
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	45	14911	15021	110	0.28771	0.6067	3.88903							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Whole	66	15021	15051	30				66.42	88.66	2.64	0.28771	0.6067	0.25922	0.62621
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	46	15051	15192	140	0.25922	0.62621	3.89565							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	67	15192	15282	90				349.65	666.43		0.25922	0.62621		
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	68	15342	15382	40				140.93	155.2				0.57873	0.47349
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	47	15382	15492	110	0.57873	0.47349	3.76182							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	69	15492	15512	20				52.29	59.67		0.57873	0.47349		
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	70	15532	15542	10				30.24	30.24					
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	71	15552	15582	30				53.97	77.17					
Recording 64	P06-D1	C	1	scenevideo	Saccade	Partial	72	15602	15622	20				49.75	53.24				0.58713	0.48047
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	48	15622	15723	100	0.58713	0.48047	3.73949							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Whole	73	15723	15753	30				111.83	153.48	4.46	0.58713	0.48047	0.56233	0.5323
Recording 64	P06-D1	C	1	scenevideo	Fixation	Whole	49	15753	16053	301	0.56233	0.5323	3.72879							
Recording 64	P06-D1	C	1	scenevideo	Saccade	Whole	74	16053	16093	40				109.87	163.86	4.42	0.56233	0.5323	0.55521	0.46692
Recording 64	P06-D1	C	1	scenevideo	Fixation	Partial	50	16093	16334	240	0.55521	0.46692	3.69011							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	1	0	38	38				146.33	253.12		0.51644	0.42422	0.48803	0.54336
Recording 314	P41-M1	C	1	scenevideo	Fixation	Whole	1	38	168	130	0.48803	0.54336	4.45556							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Whole	2	168	228	60				177.14	322.51	10.52	0.48803	0.54336	0.50286	0.3843
Recording 314	P41-M1	C	1	scenevideo	Fixation	Whole	2	228	368	140	0.50286	0.3843	4.4386							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	3	368	579	210				199.2	446.84		0.50286	0.3843		
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	4	629	659	30				99.22	143.06				0.29736	0.52796
Recording 314	P41-M1	C	1	scenevideo	Fixation	Whole	3	659	719	60	0.29736	0.52796	4.57534							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	5	719	829	110				340.68	611.14		0.29736	0.52796		
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	6	839	859	20				47.94	48.79				0.60105	0.3232
Recording 314	P41-M1	C	1	scenevideo	Fixation	Whole	4	859	939	80	0.60105	0.3232	4.51631							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	7	939	959	20				40.64	47		0.60105	0.3232		
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	8	969	1009	40				97.42	137.79				0.54539	0.29452
Recording 314	P41-M1	C	1	scenevideo	Fixation	Whole	5	1009	1340	331	0.54539	0.29452	4.48556							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Whole	9	1340	1380	40				59.67	83.48	3.83	0.54539	0.29452	0.51257	0.30723
Recording 314	P41-M1	C	1	scenevideo	Fixation	Whole	6	1380	1620	240	0.51257	0.30723	4.34881							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Whole	10	1620	1651	30				91.55	117.72	3.22	0.51257	0.30723	0.5408	0.30588
Recording 314	P41-M1	C	1	scenevideo	Fixation	Whole	7	1651	1761	110	0.5408	0.30588	4.43657							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	11	1761	1841	80				178.94	351.59		0.5408	0.30588		
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	12	1851	1881	30				178.17	246.48					
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	13	1891	1911	20				113.66	113.67					
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	14	1921	2001	80				38.88	46.21				0.55078	0.29852
Recording 314	P41-M1	C	1	scenevideo	Fixation	Whole	8	2001	2121	120	0.55078	0.29852	4.42347							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Whole	15	2121	2161	40				105.57	178.78	4.87	0.55078	0.29852	0.55122	0.37501
Recording 314	P41-M1	C	1	scenevideo	Fixation	Whole	9	2161	2442	281	0.55122	0.37501	4.44701							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Whole	16	2442	2482	40				75.78	105.41	3.91	0.55122	0.37501	0.564	0.43116
Recording 314	P41-M1	C	1	scenevideo	Fixation	Whole	10	2482	2682	200	0.564	0.43116	4.45546							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Whole	17	2682	2722	40				126.69	188.22	5.99	0.564	0.43116	0.55957	0.33811
Recording 314	P41-M1	C	1	scenevideo	Fixation	Whole	11	2722	2953	230	0.55957	0.33811	4.41923							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	18	2953	3013	60				297.31	462.94		0.55957	0.33811		
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	19	3033	3053	20				55.41	56.59				0.49679	0.61749
Recording 314	P41-M1	C	1	scenevideo	Fixation	Whole	12	3053	3183	130	0.49679	0.61749	4.39465							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	20	3183	3203	20				75.73	84.62		0.49679	0.61749		
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	21	3243	3263	20				49.89	50.34					
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	22	3273	3284	10				32.78	32.78				0.48986	0.63915
Recording 314	P41-M1	C	1	scenevideo	Fixation	Whole	13	3284	3374	90	0.48986	0.63915	4.43914							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Whole	23	3374	3454	80				368.92	852.5	23.24	0.48986	0.63915	0.55773	0.29697
Recording 314	P41-M1	C	1	scenevideo	Fixation	Whole	14	3454	3584	130	0.55773	0.29697	4.55354							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	24	3584	3604	20				31.07	31.43		0.55773	0.29697		
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	25	3614	3634	20				179.92	181.36					
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	26	3644	3664	20				50.95	52.78					
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	27	3714	3734	20				35.14	36.86				0.56748	0.27029
Recording 314	P41-M1	C	1	scenevideo	Fixation	Whole	15	3734	3824	90	0.56748	0.27029	4.53055							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	28	3824	3835	10				39.16	39.16		0.56748	0.27029		
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	29	3845	3855	10				33.96	33.96					
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	30	3885	3945	60				179.59	320.79					
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	31	3965	4015	50				226.85	326.54				0.5412	0.26155
Recording 314	P41-M1	C	1	scenevideo	Fixation	Whole	16	4015	4255	240	0.5412	0.26155	4.46019							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Whole	32	4255	4265	10				33.17	33.17	1.88	0.5412	0.26155	0.53839	0.23181
Recording 314	P41-M1	C	1	scenevideo	Fixation	Whole	17	4265	4526	260	0.53839	0.23181	4.491							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Whole	33	4526	4586	60				139.34	208.87	7.58	0.53839	0.23181	0.5268	0.35111
Recording 314	P41-M1	C	1	scenevideo	Fixation	Whole	18	4586	4716	130	0.5268	0.35111	4.44894							
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	34	4716	4786	70				165.36	347.7		0.5268	0.35111		
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	35	4796	4816	20				38.65	43.16					
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	36	4836	5157	321				143.09	412.2					
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	37	5177	5197	20				39.36	46.33					
Recording 314	P41-M1	C	1	scenevideo	Saccade	Partial	38	5207	5237	30				47.02	51.73				0.50256	0.90591
Recording 314	P41-M1	C	1	scenevideo	Fixation	Partial	19	5237	5285	48	0.50256	0.90591	4.42444							
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	1	0	27	27				38.54	48.03					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	2	57	87	30				44.13	56.01				0.5177	0.51558
Recording 241	P38-J1	C	1	scenevideo	Fixation	Whole	1	87	288	200	0.5177	0.51558	3.21732							
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	3	288	308	20				195.37	200.31		0.5177	0.51558		
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	4	318	348	30				88.34	130.59					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	5	378	398	20				76.39	79.58					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	6	408	428	20				94.19	100.18					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	7	438	458	20				62.68	62.99					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	8	488	508	20				38.52	39.97					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	9	548	558	10				37.04	37.04				0.52515	0.52029
Recording 241	P38-J1	C	1	scenevideo	Fixation	Whole	2	558	949	391	0.52515	0.52029	3.25797							
Recording 241	P38-J1	C	1	scenevideo	Saccade	Whole	10	949	999	50				197.46	268.44	5.44	0.52515	0.52029	0.47668	0.52184
Recording 241	P38-J1	C	1	scenevideo	Fixation	Whole	3	999	1290	291	0.47668	0.52184	3.26856							
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	11	1290	1310	20				45.58	46.58		0.47668	0.52184		
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	12	1330	1390	60				93.13	155.16					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	13	1400	1410	10				45.68	45.68					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	14	1460	1470	10				33.95	33.95				0.53384	0.43771
Recording 241	P38-J1	C	1	scenevideo	Fixation	Whole	4	1470	1540	70	0.53384	0.43771	3.24937							
Recording 241	P38-J1	C	1	scenevideo	Saccade	Whole	15	1540	1550	10				34.65	34.65	2.01	0.53384	0.43771	0.53579	0.40627
Recording 241	P38-J1	C	1	scenevideo	Fixation	Whole	5	1550	1630	80	0.53579	0.40627	3.31707							
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	16	1630	1640	10				30.07	30.07		0.53579	0.40627		
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	17	1670	1700	30				56.3	58					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	18	1760	1831	70				256	342.41					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	19	1841	1961	120				52.14	64.26					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	20	1971	2161	190				299.81	797.71					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	21	2191	2291	100				164.03	245.16					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	22	2321	2372	50				39.87	52.9					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	23	2382	2482	100				81.49	194.18					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	24	2562	2592	30				238.75	316.21					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	25	2632	2662	30				41.46	49.66					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	26	2672	2712	40				41.57	49.55					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	27	2722	2742	20				40.46	41.24					
Recording 241	P38-J1	C	1	scenevideo	Saccade	Partial	28	2752	2802	50				166.88	300.36				0.61281	0.87051
Recording 241	P38-J1	C	1	scenevideo	Fixation	Whole	6	2802	2923	120	0.61281	0.87051	3.48839							
Recording 241	P38-J1	C	1	scenevideo	Saccade	Whole	29	2923	2933	10				31.94	31.94	2.86	0.61281	0.87051	0.58545	0.84768
Recording 241	P38-J1	C	1	scenevideo	Fixation	Partial	7	2933	3052	120	0.58545	0.84768	3.5809							
Recording 97	P13-J1	C	1	scenevideo	Saccade	Partial	1	0	39	39				147.99	283.17		0.48848	0.41814	0.54663	0.46687
Recording 97	P13-J1	C	1	scenevideo	Fixation	Whole	1	39	140	100	0.54663	0.46687	4.67348							
Recording 97	P13-J1	C	1	scenevideo	Saccade	Partial	2	140	200	60				127.19	287.29		0.54663	0.46687		
Recording 97	P13-J1	C	1	scenevideo	Saccade	Partial	3	480	580	100				150.23	217.95					
Recording 97	P13-J1	C	1	scenevideo	Saccade	Partial	4	630	681	50				71.05	86.51					
Recording 97	P13-J1	C	1	scenevideo	Saccade	Partial	5	761	791	30				175.07	182.62					
Recording 97	P13-J1	C	1	scenevideo	Saccade	Partial	6	801	821	20				48.14	48.14					
Recording 97	P13-J1	C	1	scenevideo	Saccade	Partial	7	851	881	30				89.62	116.02				0.65281	1.03882
Recording 97	P13-J1	C	1	scenevideo	Fixation	Whole	2	881	991	110	0.65281	1.03882	5.07281							
Recording 97	P13-J1	C	1	scenevideo	Saccade	Partial	8	991	1011	20				43.96	44.72		0.65281	1.03882		
Recording 97	P13-J1	C	1	scenevideo	Saccade	Partial	9	1031	1051	20				47.49	47.49					
Recording 97	P13-J1	C	1	scenevideo	Saccade	Partial	10	1161	1212	50				94.61	118.41					
Recording 97	P13-J1	C	1	scenevideo	Saccade	Partial	11	2043	2263	220				178.23	874.68					
Recording 97	P13-J1	C	1	scenevideo	Saccade	Partial	12	2283	2313	30				52.82	64.5				0.43904	0.35387
Recording 97	P13-J1	C	1	scenevideo	Fixation	Whole	3	2313	2404	90	0.43904	0.35387	5.19641							
Recording 97	P13-J1	C	1	scenevideo	Saccade	Whole	13	2404	2414	10				35.1	35.1	1.84	0.43904	0.35387	0.45503	0.35828
Recording 97	P13-J1	C	1	scenevideo	Fixation	Whole	4	2414	2494	80	0.45503	0.35828	4.98885							
Recording 97	P13-J1	C	1	scenevideo	Saccade	Whole	14	2494	2504	10				30.34	30.34	2.44	0.45503	0.35828	0.47358	0.3773
Recording 97	P13-J1	C	1	scenevideo	Fixation	Whole	5	2504	2744	240	0.47358	0.3773	4.72872							
Recording 97	P13-J1	C	1	scenevideo	Saccade	Whole	15	2744	2804	60				220.03	414.76	11.62	0.47358	0.3773	0.39582	0.49501
Recording 97	P13-J1	C	1	scenevideo	Fixation	Whole	6	2804	3005	200	0.39582	0.49501	4.74854							
Recording 97	P13-J1	C	1	scenevideo	Saccade	Whole	16	3005	3015	10				30.08	30.08	3.08	0.39582	0.49501	0.42256	0.50401
Recording 97	P13-J1	C	1	scenevideo	Fixation	Whole	7	3015	3275	260	0.42256	0.50401	4.8031							
Recording 97	P13-J1	C	1	scenevideo	Saccade	Whole	17	3275	3345	70				266.86	457.13	18.58	0.42256	0.50401	0.57147	0.38369
Recording 97	P13-J1	C	1	scenevideo	Fixation	Whole	8	3345	3776	431	0.57147	0.38369	4.89826							
Recording 97	P13-J1	C	1	scenevideo	Saccade	Partial	18	3776	3826	50				435.35	528.21		0.57147	0.38369		
Recording 97	P13-J1	C	1	scenevideo	Saccade	Partial	19	4027	4057	30				220.26	220.26					
Recording 97	P13-J1	C	1	scenevideo	Saccade	Partial	20	4067	4127	60				286.85	585.92					
Recording 97	P13-J1	C	1	scenevideo	Saccade	Partial	21	4137	4207	70				73.67	166.54					
Recording 97	P13-J1	C	1	scenevideo	Saccade	Partial	22	4227	4287	60				85.65	189.66					
Recording 97	P13-J1	C	1	scenevideo	Saccade	Partial	23	4297	4327	30				38.38	42.62				0.45401	0.91418
Recording 97	P13-J1	C	1	scenevideo	Fixation	Whole	9	4327	4598	270	0.45401	0.91418	4.97608							
Recording 97	P13-J1	C	1	scenevideo	Saccade	Whole	24	4598	4658	60				213.23	404.08	12.39	0.45401	0.91418	0.58547	0.9486
Recording 97	P13-J1	C	1	scenevideo	Fixation	Partial	10	4658	4698	40	0.58547	0.9486	4.93906							
Recording 240	P38-P1	C	1	scenevideo	Fixation	Partial	1	0	125	125	0.53416	0.47432	3.38908							
Recording 240	P38-P1	C	1	scenevideo	Saccade	Whole	1	125	145	20				39.7	44.8	0.86	0.53416	0.47432	0.52902	0.48446
Recording 240	P38-P1	C	1	scenevideo	Fixation	Whole	2	145	937	791	0.52902	0.48446	3.41741							
Recording 240	P38-P1	C	1	scenevideo	Saccade	Whole	2	937	987	50				107.99	196.98	5.02	0.52902	0.48446	0.48545	0.46779
Recording 240	P38-P1	C	1	scenevideo	Fixation	Whole	3	987	1147	160	0.48545	0.46779	3.39433							
Recording 240	P38-P1	C	1	scenevideo	Saccade	Partial	3	1147	1167	20				182.77	182.77		0.48545	0.46779		
Recording 240	P38-P1	C	1	scenevideo	Saccade	Partial	4	1247	1297	50				254.69	295.21					
Recording 240	P38-P1	C	1	scenevideo	Saccade	Partial	5	1317	1388	70				55.53	71.82					
Recording 240	P38-P1	C	1	scenevideo	Saccade	Partial	6	1398	1428	30				43.62	49.57				0.45584	0.87449
Recording 240	P38-P1	C	1	scenevideo	Fixation	Whole	4	1428	1508	80	0.45584	0.87449	3.30656							
Recording 240	P38-P1	C	1	scenevideo	Saccade	Partial	7	1508	1528	20				37.68	40.55		0.45584	0.87449		
Recording 240	P38-P1	C	1	scenevideo	Saccade	Partial	8	1538	1548	10				30.13	30.13				0.47455	0.82683
Recording 240	P38-P1	C	1	scenevideo	Fixation	Whole	5	1548	1688	140	0.47455	0.82683	3.3424							
Recording 240	P38-P1	C	1	scenevideo	Saccade	Whole	9	1688	1718	30				48.02	66.46	1.31	0.47455	0.82683	0.4752	0.80263
Recording 240	P38-P1	C	1	scenevideo	Fixation	Partial	6	1718	1991	273	0.4752	0.80263	3.37216							
